Segment,Country, Product , Discount Band , Units Sold , Manufacturing Price , Sale Price , Gross Sales , Discounts ,  Sales , COGS , Profit ,Date,Month Number, Month Name ,Year,Market Cap,Sales,Net Income,Total Revenue,Gross Profit,Operating Income,Net Profit,Total Assets,Total Liabilities,Shareholder Equity,Earnings Per Share (EPS),Price per Share,Total Debt,Interest Expense,Cash,Current Liabilities,Current Assets,Quick Assets,Debt Equity Ratio,Debt Ratio,Interest Coverage Ratio (ICR),Debt Service Coverage Ratio (DSCR),Dividend per Share,Book Value per Share (BVPS),Operating Cash Flow,Free Cash Flow,Capital Expenditures (CapEx),Depreciation & Amortization,Total Debt Service,Earnings Growth Rate (%),Price to Sales Ratio,Profit Margin Ratio,Current Ratio,Quick Ratio,Cash Ratio,Debt to Equity Ratio,D/C Ratio,Total Asset Turnover,P/E Ratio,Gross Profit Margin,Operating Profit Margin,Net Profit Margin,ROI,EBIT,EBITDA,ROE,ROCE,ROA,DSCR,PEG Ratio,PB Ratio
Enterprise,Mexico, Amarilla , Low ," $1,074.00 ", $260.00 , $125.00 ," $1,34,250.00 "," $5,370.00 "," $1,28,880.00 "," $1,28,880.00 ", $-   ,01-04-2014,4, April ,2014,451932000000.0,128880.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,3506610.800744879,44802.73556797021,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,4.8049918063086e-06,8.206408130826023,16798.781021104904,43685.02568280571,44802.73556797021,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Germany, Amarilla , Low ," $1,907.00 ", $260.00 , $350.00 ," $6,67,450.00 "," $26,698.00 "," $6,40,752.00 "," $4,95,820.00 "," $1,44,932.00 ",01-09-2014,9, September ,2014,451932000000.0,640752.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,705315.0048692786,9011.56228931006,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,2.3888951814679145e-05,8.206408130826023,3378.884339026644,8786.747618423353,9011.56228931006,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Midmarket,United States of America, Amarilla , Low , $671.00 , $260.00 , $15.00 ," $10,065.00 ", $402.60 ," $9,662.40 "," $6,710.00 "," $2,952.40 ",01-10-2013,10, October ,2013,451932000000.0,9662.4,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,46772230.5017387,597592.3745653254,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,3.6024016782492414e-07,8.206408130826023,224067.19841861236,582684.0236380196,597592.3745653254,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Canada, Amarilla , Low ," $1,778.00 ", $260.00 , $350.00 ," $6,22,300.00 "," $24,892.00 "," $5,97,408.00 "," $4,62,280.00 "," $1,35,128.00 ",01-12-2013,12, December ,2013,451932000000.0,597408.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,756488.028282179,9665.382050457978,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,2.2272971330099384e-05,8.206408130826023,3624.0339901708717,9424.256303899512,9665.382050457978,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Germany, Montana , Medium ," $1,159.00 ", $5.00 , $7.00 ," $8,113.00 ", $405.65 ," $7,707.35 "," $5,795.00 "," $1,912.35 ",01-10-2013,10, October ,2013,451932000000.0,7707.35,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,58636496.3314239,749177.9353474281,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,2.8735066417095435e-07,8.206408130826023,280904.1885991943,730487.9251623449,749177.9353474281,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Germany, Paseo , Medium ," $1,372.00 ", $10.00 , $7.00 ," $9,604.00 ", $480.20 ," $9,123.80 "," $6,860.00 "," $2,263.80 ",01-01-2014,1, January ,2014,451932000000.0,9123.8,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,49533308.4898836,632869.6990289134,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,3.4015971634387343e-07,8.206408130826023,237294.42754115612,617081.2720576953,632869.6990289134,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Canada, Paseo , Medium ," $2,349.00 ", $10.00 , $7.00 ," $16,443.00 ", $822.15 ," $15,620.85 "," $11,745.00 "," $3,875.85 ",01-09-2013,9, September ,2013,451932000000.0,15620.85,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,28931332.161822177,369645.47767887154,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,5.823871528365589e-07,8.206408130826023,138598.5332424292,360423.7996011741,369645.47767887154,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Mexico, Paseo , Medium ," $2,689.00 ", $10.00 , $7.00 ," $18,823.00 ", $941.15 ," $17,881.85 "," $13,445.00 "," $4,436.85 ",01-10-2014,10, October ,2014,451932000000.0,17881.85,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,25273223.967318818,322907.11307834485,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,6.666832924553029e-07,8.206408130826023,121073.98831776356,314851.43371631013,322907.11307834485,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Channel Partners,Canada, Paseo , Medium ," $2,431.00 ", $10.00 , $12.00 ," $29,172.00 "," $1,458.60 "," $27,713.40 "," $7,293.00 "," $20,420.40 ",01-12-2014,12, December ,2014,451932000000.0,27713.4,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,16307345.904869124,208353.2356188703,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.0332298256126068e-06,8.206408130826023,78122.0239306617,203155.3728521221,208353.2356188703,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Channel Partners,Canada, Velo , Medium ," $2,431.00 ", $120.00 , $12.00 ," $29,172.00 "," $1,458.60 "," $27,713.40 "," $7,293.00 "," $20,420.40 ",01-12-2014,12, December ,2014,451932000000.0,27713.4,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,16307345.904869124,208353.2356188703,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.0332298256126068e-06,8.206408130826023,78122.0239306617,203155.3728521221,208353.2356188703,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Mexico, VTT , Medium ," $2,689.00 ", $250.00 , $7.00 ," $18,823.00 ", $941.15 ," $17,881.85 "," $13,445.00 "," $4,436.85 ",01-10-2014,10, October ,2014,451932000000.0,17881.85,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,25273223.967318818,322907.11307834485,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,6.666832924553029e-07,8.206408130826023,121073.98831776356,314851.43371631013,322907.11307834485,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Mexico, Amarilla , Medium ," $1,683.00 ", $260.00 , $7.00 ," $11,781.00 ", $589.05 ," $11,191.95 "," $8,415.00 "," $2,776.95 ",01-07-2014,7, July ,2014,451932000000.0,11191.95,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,40380094.62158069,515922.29772291693,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,4.1726589111278355e-07,8.206408130826023,193445.01163782898,503051.39944334986,515922.29772291693,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Channel Partners,Mexico, Amarilla , Medium ," $1,123.00 ", $260.00 , $12.00 ," $13,476.00 ", $673.80 ," $12,802.20 "," $3,369.00 "," $9,433.20 ",01-08-2014,8, August ,2014,451932000000.0,12802.2,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,35301120.119979374,451030.0229648029,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,4.77300326681595e-07,8.206408130826023,169113.65999593821,439778.0154973364,451030.0229648029,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Germany, Amarilla , Medium ," $1,159.00 ", $260.00 , $7.00 ," $8,113.00 ", $405.65 ," $7,707.35 "," $5,795.00 "," $1,912.35 ",01-10-2013,10, October ,2013,451932000000.0,7707.35,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,58636496.3314239,749177.9353474281,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,2.8735066417095435e-07,8.206408130826023,280904.1885991943,730487.9251623449,749177.9353474281,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Channel Partners,France, Carretera , Medium ," $1,865.00 ", $3.00 , $12.00 ," $22,380.00 "," $1,119.00 "," $21,261.00 "," $5,595.00 "," $15,666.00 ",01-02-2014,2, February ,2014,451932000000.0,21261.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,21256384.930153802,271585.3703965006,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,7.926670607846614e-07,8.206408130826023,101830.90626028879,264810.0329241334,271585.3703965006,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Channel Partners,Germany, Carretera , Medium ," $1,116.00 ", $3.00 , $12.00 ," $13,392.00 ", $669.60 ," $12,722.40 "," $3,348.00 "," $9,374.40 ",01-02-2014,2, February ,2014,451932000000.0,12722.4,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,35522542.91643086,453859.06432748545,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,4.7432516881269813e-07,8.206408130826023,170174.4087593536,442536.47975224804,453859.06432748545,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,France, Carretera , Medium ," $1,563.00 ", $3.00 , $20.00 ," $31,260.00 "," $1,563.00 "," $29,697.00 "," $15,630.00 "," $14,067.00 ",01-05-2014,5, May ,2014,451932000000.0,29697.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,15218102.838670572,194436.35922820488,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.1071837497823285e-06,8.206408130826023,72903.89258174226,189585.68575950433,194436.35922820488,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Small Business,United States of America, Carretera , Medium , $991.00 , $3.00 , $300.00 ," $2,97,300.00 "," $14,865.00 "," $2,82,435.00 "," $2,47,750.00 "," $34,685.00 ",01-06-2014,6, June ,2014,451932000000.0,282435.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,1600127.4629560784,20444.267034892986,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.052993374313136e-05,8.206408130826023,7665.57578911962,19934.236585409035,20444.267034892986,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Germany, Carretera , Medium ," $1,016.00 ", $3.00 , $7.00 ," $7,112.00 ", $355.60 ," $6,756.40 "," $5,080.00 "," $1,676.40 ",01-11-2013,11, November ,2013,451932000000.0,6756.4,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,66889467.76389794,854623.2549878634,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,2.5189669956660015e-07,8.206408130826023,320440.9001835297,833302.6626605886,854623.2549878634,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Midmarket,Mexico, Carretera , Medium ," $2,791.00 ", $3.00 , $15.00 ," $41,865.00 "," $2,093.25 "," $39,771.75 "," $27,910.00 "," $11,861.75 ",01-11-2014,11, November ,2014,451932000000.0,39771.75,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,11363140.922891248,145182.86371607988,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.4827974307305562e-06,8.206408130826023,54436.29958450408,141560.9348343988,145182.86371607988,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,United States of America, Carretera , Medium , $570.00 , $3.00 , $7.00 ," $3,990.00 ", $199.50 ," $3,790.50 "," $2,850.00 ", $940.50 ,01-12-2014,12, December ,2014,451932000000.0,3790.5,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,119227542.54056193,1523328.4685397705,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.4131999877260047e-07,8.206408130826023,571171.8501516951,1485325.4478301017,1523328.4685397705,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,France, Carretera , Medium ," $2,487.00 ", $3.00 , $7.00 ," $17,409.00 ", $870.45 ," $16,538.55 "," $12,435.00 "," $4,103.55 ",01-12-2014,12, December ,2014,451932000000.0,16538.55,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,27325974.76804194,349134.38965326466,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,6.166014683288726e-07,8.206408130826023,130907.90292982156,340424.4090322308,349134.38965326466,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,France, Montana , Medium ," $1,384.50 ", $5.00 , $350.00 ," $4,84,575.00 "," $24,228.75 "," $4,60,346.25 "," $3,59,970.00 "," $1,00,376.25 ",01-01-2014,1, January ,2014,451932000000.0,460346.25,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,981721.9104098274,12543.116317337222,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.7162941956198716e-05,8.206408130826023,4703.040152928366,12230.198703693146,12543.116317337222,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Enterprise,United States of America, Montana , Medium ," $3,627.00 ", $5.00 , $125.00 ," $4,53,375.00 "," $22,668.75 "," $4,30,706.25 "," $4,35,240.00 "," $(4,533.75)",01-07-2014,7, July ,2014,451932000000.0,430706.25,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,1049281.2676853423,13406.29851551957,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.6057883319179885e-05,8.206408130826023,5026.690227968598,13071.846786527942,13406.29851551957,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,Mexico, Montana , Medium , $720.00 , $5.00 , $350.00 ," $2,52,000.00 "," $12,600.00 "," $2,39,400.00 "," $1,87,200.00 "," $52,200.00 ",01-09-2013,9, September ,2013,451932000000.0,239400.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,1887769.4235588973,24119.367418546368,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,8.925473606690558e-06,8.206408130826023,9043.554294068505,23517.65292397661,24119.367418546368,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Channel Partners,Germany, Montana , Medium ," $2,342.00 ", $5.00 , $12.00 ," $28,104.00 "," $1,405.20 "," $26,698.80 "," $7,026.00 "," $19,672.80 ",01-11-2014,11, November ,2014,451932000000.0,26698.8,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,16927052.90125399,216271.01442761472,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,9.954028184223468e-07,8.206408130826023,81090.79426790717,210875.6239980823,216271.01442761472,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Small Business,Mexico, Montana , Medium ," $1,100.00 ", $5.00 , $300.00 ," $3,30,000.00 "," $16,500.00 "," $3,13,500.00 "," $2,75,000.00 "," $38,500.00 ",01-12-2013,12, December ,2013,451932000000.0,313500.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,1441569.3779904307,18418.426028708134,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.1688120199237633e-05,8.206408130826023,6905.986915470494,17958.934960127594,18418.426028708134,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Government,France, Paseo , Medium ," $1,303.00 ", $10.00 , $20.00 ," $26,060.00 "," $1,303.00 "," $24,757.00 "," $13,030.00 "," $11,727.00 ",01-02-2014,2, February ,2014,451932000000.0,24757.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,18254715.837944824,233234.09783091652,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,9.230073102791901e-07,8.206408130826023,87451.10061800704,227415.52328634326,233234.09783091652,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Enterprise,United States of America, Paseo , Medium ," $2,992.00 ", $10.00 , $125.00 ," $3,74,000.00 "," $18,700.00 "," $3,55,300.00 "," $3,59,040.00 "," $(3,740.00)",01-03-2014,3, March ,2014,451932000000.0,355300.0,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,1271972.9805797918,16251.552378271885,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.3246536225802652e-05,8.206408130826023,6093.517866591613,15846.119082465524,16251.552378271885,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
Enterprise,France, Paseo , Medium ," $2,385.00 ", $10.00 , $125.00 ," $2,98,125.00 "," $14,906.25 "," $2,83,218.75 "," $2,86,200.00 "," $(2,981.25)",01-03-2014,3, March ,2014,451932000000.0,283218.75,57741765.6,169401484.1,21650268.98,56301261.1,57741765.6,26822106092.0,2007072058,2106298669.0,23.10638937,189.6204616,9095079532.0,7893296.385,960953087.8,14264413.47,9802913702.0,8514073074.0,2.801808066,0.3390889403242168,7.132794507373614,3.654683101,5.704228576,71.87123253,813321594.6,519642252.2,53375803.29,,,,1595699.4372724264,20387.691704733534,687.2286563073104,596.8750900207887,67.36716443483742,4.318038873526914,0.8119607577564018,1.0559154043629454e-05,8.206408130826023,7644.362874986207,19879.07266026702,20387.691704733534,0.21527677730430772,56301261.1,56301261.1,2.741385466830013,0.21001788124215479,0.21527677730430772,,1.6412816261652048,214.56216378589946
